symbol,kind,relpath,line,snippet
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,69,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? activeMemorySubsystem =
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,130,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,237,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,427,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,621,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,716,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,813,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
MemorySubsystem,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/BurstIO/StreamEngine.BurstIO.cs,945,YAKSys_Hybrid_CPU.Memory.MemorySubsystem? memSub = null)
StreamEngine,definition,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Classification/StreamEngine.Classification.cs,10,internal static partial class StreamEngine
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Classification/StreamEngine.Classification.cs,125,"BurstIO.BurstRead(descriptorAddr, descBuf, 1, 20, 20);"
StreamEngine,definition,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,25,internal static partial class StreamEngine
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,64,"$""Stream opcode 0x{request.OpCode:X} reached StreamEngine.Execute(...) with StreamLength == 0 without an authoritative mainline execute/retire contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,65,"""Mainline vector callers must not rely on an inner StreamEngine no-op for zero-length requests."");"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,300,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported element DataType '{dataType}' (raw 0x{(byte)dataType:X2}) on an element-sized execution contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,315,// Keep the raw StreamEngine gate narrow so only the authoritative dot-product family
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,321,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported element DataType '{dataType}' (raw 0x{(byte)dataType:X2}) on an element-sized execution contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,374,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} predicate-mask addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,381,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-comparison addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,388,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-FMA addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,395,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-dot-product addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,402,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-predicative-movement addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,409,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-reduction addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,416,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-scan addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,423,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-permutation addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,430,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} vector-slide addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,440,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) with unsupported {addressingContour} {computeContour} addressing. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,463,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) on the legacy raw VLOAD/VSTORE contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,512,"$""Stream/vector opcode 0x{opCode:X} reached StreamEngine.Execute(...) on a descriptor-less raw tri-operand FMA contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,513,"""The authoritative mainline FMA carrier already fails closed when the third source descriptor is missing, so raw StreamEngine callers must reject this legacy Immediate-address fallback instead of publishing hidden success on a false 1D contour."");"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,527,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a widen/narrow/convert contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,542,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a vector scan contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,564,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a Phase 09 slide-one contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,579,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a Phase 09 wide-dot contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,594,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a Phase 09 permute2 contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,609,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) on a Phase 09 transpose contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,624,"$""Stream/vector opcode 0x{opCode:X} reached raw StreamEngine.Execute(...) with the saturating policy bit set. "" +"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,37,///    b. Execute operation via VectorALU (with predicate masking)
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,314,// Dedicated FP8 dot-product contours already widen through VectorALU.ApplyDotProduct(...).
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,339,"ulong popCount = VectorALU.MaskPopCount(mask1, vl);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,21,/// - Burst I/O: uses AXI4-compliant BurstIO for memory transfers
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,36,///    a. Read operands via BurstIO (respecting AXI4 constraints)
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.cs,38,///    c. Write results via BurstIO
StreamEngine,definition,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,11,internal static partial class StreamEngine
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,335,"""StreamEngine.Execute(...) rejected descriptor-less raw VFM* execution on the descriptor-backed tri-operand contour. "" +"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,55,"VectorALU.ApplyCompress(dataType, bufSrc, bufDst, elemSize, streamLength, predIndex, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,59,VectorALU.ApplyExpand(
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,160,"ulong popCount = VectorALU.MaskPopCount(mask1, vl);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,197,"ulong resultMask = VectorALU.ApplyComparison(opCode, dataType, bufA, bufB, elemSize, vl, predIndex, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,228,"VectorALU.ApplyDotProduct(opCode, dataType, bufA, bufB, bufDst, elemSize, vl, predIndex, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,248,"VectorALU.ApplyReduction(opCode, dataType, bufSrc, bufDst, elemSize, vl, predIndex, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,269,"VectorALU.ApplyCompress(dataType, bufSrc, bufDst, elemSize, vl, predIndex, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,273,"VectorALU.ApplyExpand(dataType, bufSrc, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,295,"VectorALU.ApplyPermute(dataType, bufSrc, bufIndices, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,317,"VectorALU.ApplySlideUp(dataType, bufSrc, bufDst, elemSize, vl, slideOffset, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,321,"VectorALU.ApplySlideDown(dataType, bufSrc, bufDst, elemSize, vl, slideOffset, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,363,"VectorALU.ApplyFMA(opCode, dataType, bufDst, bufVs1, bufVs2, elemSize, fmaVl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,387,"VectorALU.ApplyFMA(opCode, dataType, bufDst, bufVs1, bufVs2, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,411,"VectorALU.ApplyBinary(opCode, dataType, bufA, bufB, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,427,"VectorALU.ApplyUnary(opCode, dataType, bufA, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,671,"ulong popCount = VectorALU.MaskPopCount(core.GetPredicateRegister(srcPred), vl);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,768,ulong resultMask = VectorALU.ApplyComparison(
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,819,VectorALU.ApplyMaskBinary(
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,824,VectorALU.ApplyMaskBinary(
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,829,VectorALU.ApplyMaskBinary(
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,834,"VectorALU.ApplyMaskUnary(opCode, mask1),"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,856,"return VectorALU.ApplyMaskSetBeforeFirst(mask, vl);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,47,"BurstIO.BurstRead(ptrDestSrc1, bufSrc, streamLength, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,71,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, streamLength, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,193,"BurstIO.BurstRead(ptrDestSrc1, bufA, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,194,"BurstIO.BurstRead(ptrSrc2, bufB, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,224,"BurstIO.BurstRead(ptrDestSrc1, bufA, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,225,"BurstIO.BurstRead(ptrSrc2, bufB, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,231,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, 1, resultElemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,245,"BurstIO.BurstRead(ptrDestSrc1, bufSrc, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,251,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, 1, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,264,"BurstIO.BurstRead(ptrDestSrc1, bufSrc, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,277,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,288,"BurstIO.BurstRead(ptrDestSrc1, bufSrc, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,289,"BurstIO.BurstRead(ptrSrc2, bufIndices, vl, elemSize, stride); // Index vector"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,292,"BurstIO.BurstRead(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,298,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,308,"BurstIO.BurstRead(ptrDestSrc1, bufSrc, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,311,"BurstIO.BurstRead(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,325,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,359,"BurstIO.BurstRead(ptrDestSrc1 + offsetDst, bufDst, fmaVl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,360,"BurstIO.BurstRead(desc.SrcA + offsetA, bufVs1, fmaVl, elemSize, strideA);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,361,"BurstIO.BurstRead(desc.SrcB + offsetB, bufVs2, fmaVl, elemSize, strideB);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,365,"BurstIO.BurstWrite(ptrDestSrc1 + offsetDst, bufDst, fmaVl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,381,"BurstIO.BurstRead(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,384,"BurstIO.BurstRead(ptrVs2, bufVs1, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,385,"BurstIO.BurstRead(ptrVs2, bufVs2, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,389,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,405,"BurstIO.BurstRead(ptrDestSrc1, bufA, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,408,"BurstIO.BurstRead(ptrSrc2, bufB, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,414,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,424,"BurstIO.BurstRead(ptrDestSrc1, bufA, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,430,"BurstIO.BurstWrite(ptrDestSrc1, bufDst, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,765,"BurstIO.BurstRead(ptrDestSrc1, bufA, vl, elemSize, stride);"
BurstIO,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,766,"BurstIO.BurstRead(ptrSrc2, bufB, vl, elemSize, stride);"
StreamRegisterFile,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.Execute1D.cs,439,"// Prefetch next chunk into StreamRegisterFile (req.md §2, §3)"
StreamEngine,definition,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,11,internal static partial class StreamEngine
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,506,"$""Stream/vector opcode 0x{opCode:X} reached indexed StreamEngine.Execute(...) on a non-representable raw gather/scatter contour. "" +"
StreamEngine,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,520,"$""Stream/vector opcode 0x{opCode:X} reached indexed StreamEngine.Execute(...) contour with unreadable descriptor at 0x{descriptorAddr:X}. "" +"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,280,"VectorALU.ApplyBinary(opCode, dataType, cA, cB, cDst, elemSize, curVl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,284,"VectorALU.ApplyUnary(opCode, dataType, cA, cDst, elemSize, curVl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,425,"VectorALU.ApplyBinary(opCode, dataType, bufA, bufB, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,441,"VectorALU.ApplyUnary(opCode, dataType, bufA, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,584,"VectorALU.ApplyBinary(opCode, dataType, bufA, bufB, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
VectorALU,usage,HybridCPU_ISE/CloseToRTL/Core/Execution/StreamEngine/Modes/StreamEngine.ExecuteModes.cs,600,"VectorALU.ApplyUnary(opCode, dataType, bufA, bufDst, elemSize, vl, predIndex, request.TailAgnostic, request.MaskAgnostic, ref core);"
